review_id,review_text,rating,review_date,review_year,review_month,bank_code,bank_name,user_name,thumbs_up,text_length,source
eeb816b9-14d4-4d91-a3b5-90b391850faa,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,2025,11,DashenBank,Dashen Bank,kassahun assefa,59,341,Google Play
51268efb-62a7-4121-9fc7-d0b377a32aab,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,2025,11,DashenBank,Dashen Bank,Kim Du,0,136,Google Play
dabda953-ac0a-476a-8791-c6a66deebc20,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,2025,11,DashenBank,Dashen Bank,Betelhem Te,1,97,Google Play
15bd455e-6fb5-4dc8-8068-cc051fcd5d79,"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,2025,11,DashenBank,Dashen Bank,Yechale Abebawu,1,74,Google Play
b2fb954d-1f3b-4b0b-9ab2-7a6da576cf26,with the super app evry thing i need is just a tap away,5,2025-11-17,2025,11,DashenBank,Dashen Bank,Yordanos Ifa,0,55,Google Play
ecafe965-6f57-4ef5-88ee-9ef8adca142d,clear and presize,5,2025-11-15,2025,11,DashenBank,Dashen Bank,Bereket Gugsa,0,17,Google Play
02b493af-68e8-4109-95e9-38dfce50d742,smooth and easy!!!,5,2025-11-14,2025,11,DashenBank,Dashen Bank,ADDISU GIRMA,0,18,Google Play
b8b11ccd-acac-419e-8ffc-16c86972ffd9,I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,2025,11,DashenBank,Dashen Bank,Bruk Dejenu,0,79,Google Play
35ecd30c-9d1c-40c7-90c0-592d9ea5d0bd,"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,2025,11,DashenBank,Dashen Bank,Yohanese Asmamaw,0,79,Google Play
dbd90565-cfa7-4a22-a297-b37face26e17,Very nice App.,5,2025-11-14,2025,11,DashenBank,Dashen Bank,Yared Alebachewu,0,14,Google Play
a1d46fd6-d7a6-458a-b1a2-1b5679bd7c02,system failure transfer to others account,2,2025-11-13,2025,11,DashenBank,Dashen Bank,Fasika Getnet,0,41,Google Play
53570f06-6252-49fc-9626-b9e88fe490a9,thank you,1,2025-11-13,2025,11,DashenBank,Dashen Bank,Asrat Enyew Ajebu,0,9,Google Play
3ece3a7c-9557-45ae-8053-2bf5568f2861,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,2025,11,DashenBank,Dashen Bank,Natnael Samuel,3,133,Google Play
292edafd-2214-4c68-a18e-744b5a0f3db4,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,2025,11,DashenBank,Dashen Bank,Abraham Tesfaye,0,72,Google Play
3a8163db-3a24-4d28-bba2-58bb438391aa,wow dashen bank super app,5,2025-11-12,2025,11,DashenBank,Dashen Bank,Hapte Ye,0,25,Google Play
fec786b2-90d3-454d-a63e-bf53bf71c2a6,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,2025,11,DashenBank,Dashen Bank,Dinkalem Anteneh Asefa,0,269,Google Play
6e114d46-b6cd-4ac4-9b39-611be7092468,Best Mobile Banking App in Ethiopia .,5,2025-11-11,2025,11,DashenBank,Dashen Bank,Dawud Mohammed,0,37,Google Play
898109d7-385c-4fc9-b8a6-bd6e2a303a39,NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,2025,11,DashenBank,Dashen Bank,Behailu MEngistu,2,198,Google Play
d5e77822-77c3-4c94-b062-4c36c8b6e210,it's good but is not fast,5,2025-11-09,2025,11,DashenBank,Dashen Bank,Obang ojulu,0,25,Google Play
ef42c724-ee02-45e6-8c6f-f0f4a8ab7fc6,your financial system must improved,4,2025-11-09,2025,11,DashenBank,Dashen Bank,Usu Elemo,0,35,Google Play
1f2786d3-7b51-4467-95f2-fb7ef877469a,your service is too good,5,2025-11-09,2025,11,DashenBank,Dashen Bank,Fire Ko,0,24,Google Play
09607d06-8ab3-45a4-bc8e-c824930c888a,good experience,5,2025-11-09,2025,11,DashenBank,Dashen Bank,Yoseph Destaw,0,15,Google Play
215de933-fc3e-45ce-9bd9-b7d6d113c8c3,"easy to use, friendly",5,2025-11-06,2025,11,DashenBank,Dashen Bank,Bedaso gemechu,0,21,Google Play
80a217d4-a389-40ab-bd17-b6c164c76aaa,"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,2025,11,DashenBank,Dashen Bank,Zerihun Hailu,1,54,Google Play
362b7c91-55d7-45f5-bcd5-7088f6b09e3a,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,2025,11,DashenBank,Dashen Bank,Sisay Misganaw,229,339,Google Play
6bf6ad8e-bd05-454f-ac8f-fc11c1aeedb5,"Dashen, always two step ahead.",5,2025-11-05,2025,11,DashenBank,Dashen Bank,Dana John (G),0,30,Google Play
e2e4f955-c79a-4192-a71e-950a3fde3907,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,2025,11,DashenBank,Dashen Bank,biruk hiruy,0,94,Google Play
7bf9a8a8-2718-4a3b-85f0-3ac3b628ec84,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,2025,11,DashenBank,Dashen Bank,Sileshi Yilma Reta,4,134,Google Play
e6ada560-df66-4170-b0cb-e04a65ead451,wonderful app,5,2025-11-05,2025,11,DashenBank,Dashen Bank,Paulos Aberra,0,13,Google Play
d18aa410-4dc1-4c26-8f7d-a866f5b498ba,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,2025,11,DashenBank,Dashen Bank,temesgen tamrat,156,188,Google Play
d4d30d69-4b0a-4ad0-8430-7aa85f6467e6,its supper,5,2025-11-04,2025,11,DashenBank,Dashen Bank,Siltanu Nigus,0,10,Google Play
8eb02f5b-df9f-420c-b3b8-834820e32c3c,it's so boring,1,2025-11-04,2025,11,DashenBank,Dashen Bank,tibebe Solomon,0,14,Google Play
ba74c62f-ad24-42ab-bbdf-b56a765ba124,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,2025,11,DashenBank,Dashen Bank,Amanuel Nibret,0,126,Google Play
8ffcaec9-4351-4cc7-973c-1d86365894f0,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,2025,11,DashenBank,Dashen Bank,Yeneineh Seiba,1,171,Google Play
360a6c12-d948-4ce0-aea6-267b8eaaa743,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,2025,11,DashenBank,Dashen Bank,Bereket ab,134,184,Google Play
59498129-d37f-4693-a7e7-834300661621,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,2025,11,DashenBank,Dashen Bank,Mikiyas Negussie,93,164,Google Play
2ccfdda8-3a7e-4c83-a336-837799716a01,it's too slow,1,2025-11-01,2025,11,DashenBank,Dashen Bank,Dawit Jack,0,13,Google Play
9f025499-c17d-4452-bb71-3c2b7b1c4500,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,2025,11,DashenBank,Dashen Bank,Eyob L. Getaneh,1,261,Google Play
34e38910-0b27-4048-954e-82aa66d61c43,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,2025,11,DashenBank,Dashen Bank,Zelalem Argaw,521,439,Google Play
54ec2a20-6d4c-4934-8f43-95bcbfc419ae,The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,2025,10,DashenBank,Dashen Bank,A.Senay ZENEBE,0,70,Google Play
a2b10118-101d-4ee3-ad6f-61980614aa3b,app is too slow not opening fast,1,2025-10-31,2025,10,DashenBank,Dashen Bank,Abel Andualem,0,32,Google Play
a0165d49-aca9-41e3-929f-ef67fccf3f56,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,2025,10,DashenBank,Dashen Bank,Abie Brhane,1,194,Google Play
8e7a821b-fa3e-4d69-aaed-7ef7e4bc9019,very interesting,5,2025-10-30,2025,10,DashenBank,Dashen Bank,Roba Mohammed,0,16,Google Play
99b90e10-84e8-4a3d-b564-b6b1fc10698e,what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,2025,10,DashenBank,Dashen Bank,Zeyneb Hamza,0,107,Google Play
163201b7-323d-4462-850b-c8453dfcb4cf,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,2025,10,DashenBank,Dashen Bank,Natnael Deyas,23,128,Google Play
57912538-8398-4446-95f5-85a0c28e7a98,it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,2025,10,DashenBank,Dashen Bank,all in one,0,33,Google Play
593462a4-2b65-4980-a492-9eeef5f116ca,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Seid Endris,0,275,Google Play
c68cdc01-a66b-40fe-a6b7-cbb1487156f4,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Mekbib Zawde,20,138,Google Play
be6dc291-6fb0-427b-8553-d735553e3313,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Leul,2,197,Google Play
9f1611c8-4469-40f3-9b6e-2736c5c13f4e,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Mulugeta Tesfaw,0,116,Google Play
db4710e2-0fb3-459c-a3a5-69445d4cb270,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Kidus Tessema,1,105,Google Play
6cbe56f6-0aff-4ee7-a7fe-2c1ccf6244e4,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,2025,10,DashenBank,Dashen Bank,meron,1,168,Google Play
5b430dc9-06e5-4015-a4cb-7c671ff8ae9c,This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Tadele Taye,0,83,Google Play
1ee92e14-11e6-4db1-8a6c-a627e42c2089,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Mastewal Abegaz,1,234,Google Play
211b2b4d-826d-4192-9fa8-25d7e38c7666,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Hermela Asnake,0,134,Google Play
3677b2d7-95ab-4c95-87af-ef1d3edb674e,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Kaleab Argaw,1,98,Google Play
90d2468b-101a-4006-ae49-d07185b49594,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Abiy Nibret,8,124,Google Play
ddeb6fa8-f5c7-46d1-b75d-914ce9f0c460,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Henok Shegute,1,101,Google Play
5c592442-a2c0-4290-95d8-93a1362b4f10,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Merewa Salh,0,119,Google Play
8cd152ac-79ad-4248-8a85-574943011aa6,I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Beamlak Gyes,2,88,Google Play
9188bb05-84eb-4c73-a234-31c0b5d503b7,"This is amazing app, as it name ,truly supper.",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Hluf Abebe,0,46,Google Play
0d789c56-bdf8-489e-8f96-c6508734fade,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Wondem Abebaw,0,98,Google Play
86b26648-6711-4439-a44d-55e9aa090353,"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Abel Getachew,3,58,Google Play
3628b279-490b-4784-a3ce-d776a20e1bd5,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Abod Rand,0,151,Google Play
9dd2a5b8-d258-4f07-b8ef-c95c4d1e3a23,Astonishing interface with ease of access and complete performance,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Alazar Girmachew,1,66,Google Play
29976e59-78c6-40e6-bc2a-6ba6e9959a09,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,2025,10,DashenBank,Dashen Bank,Kidus Mamo,3,149,Google Play
99b53c3c-9074-448a-8dd4-4d0ecf85e835,stunning UI with reliable service!,5,2025-10-28,2025,10,DashenBank,Dashen Bank,Anteneh Yimmam,0,34,Google Play
74f35e55-6ee7-4d01-bc8a-e5b3c92a6b70,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,2025,10,DashenBank,Dashen Bank,Milla Coffee,183,307,Google Play
5cf2f96d-65d1-4c59-bc53-9ba932c4c57b,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,2025,10,DashenBank,Dashen Bank,Dawit K,4,196,Google Play
32334fdd-91e8-4308-a104-bd3291119b05,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,2025,10,DashenBank,Dashen Bank,Abriham Bahiru,8,488,Google Play
7426cf04-4823-4217-9cb9-1ba06be0f137,easy,5,2025-10-14,2025,10,DashenBank,Dashen Bank,Yezina Achenf,0,4,Google Play
78a694a1-8f38-4796-a4fc-0310a8c0a031,it is the best,5,2025-10-11,2025,10,DashenBank,Dashen Bank,Zeru Sami,0,14,Google Play
71b44fde-a457-4a5d-bd21-cee994689ee2,nice and best,5,2025-10-10,2025,10,DashenBank,Dashen Bank,Helen Getaneh,0,13,Google Play
a4024312-1bfc-4942-bab2-89a8800248ff,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,2025,10,DashenBank,Dashen Bank,Spoonge Boobs,1,129,Google Play
fded7d2d-d728-45d8-bbff-d921bb72b84c,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,2025,10,DashenBank,Dashen Bank,Get A,40,442,Google Play
8a4c8a02-5cf7-48f5-a9c6-b9dc12a9bd4f,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,2025,10,DashenBank,Dashen Bank,Million Asfaw,0,107,Google Play
98f164eb-f69b-4bd7-ad2d-defcfa2249a1,I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,2025,10,DashenBank,Dashen Bank,Anom Abebe,2,85,Google Play
4405edcc-29c2-4606-9119-32fd60425503,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,2025,10,DashenBank,Dashen Bank,Wubshet Gizachew Ayalew,6,111,Google Play
befc23dd-22be-4039-ab16-311ebf096360,It takes gazillion years to open 😶,3,2025-10-02,2025,10,DashenBank,Dashen Bank,Henok Haji,1,34,Google Play
fe52deb6-a04e-457e-a84a-4946e5c13f89,this app is outstanding,5,2025-10-01,2025,10,DashenBank,Dashen Bank,Romeo toank Super tee,0,23,Google Play
ca1bd0cc-d7e8-461f-89c9-f7493cb9c23d,totally bad,1,2025-10-01,2025,10,DashenBank,Dashen Bank,Mola Gobena,0,11,Google Play
8fcb61bb-c476-4963-9ce7-8520c21fdb32,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,2025,10,DashenBank,Dashen Bank,Mark Yir,5,76,Google Play
c7f14167-31f9-4fec-bf3e-5997616a9dfe,it fast service,5,2025-09-29,2025,9,DashenBank,Dashen Bank,abiy ata,0,15,Google Play
04461449-8fd8-4684-8b12-1bc3aee7f6f2,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,2025,9,DashenBank,Dashen Bank,Fitsum Mardu,4,48,Google Play
9a6e8134-27c5-45f1-8dae-6c6fb1827281,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,2025,9,DashenBank,Dashen Bank,Shewangizaw Liulseged,343,283,Google Play
